time, bids, asks, maxclose, minclose, uppertarget, lowertarget
1164931200, 1.3336, 1.3338, 1.3339, 1.32, 0.007498500299922536, -1.034793041391724
1165190400, 1.3339, 1.3341, 1.3339, 1.32, -0.01499362770822236, -1.057050753429776
1165276800, 1.3315, 1.3317, 1.3315, 1.32, -0.01502065339842118, -0.8787082238077387
1165363200, 1.3279, 1.3281, 1.3283, 1.32, 0.01506137510354529, -0.6099856916936512
1165449600, 1.3283, 1.3285, 1.3283, 1.3152, -0.01505683956937273, -1.001279831363404
1165536000, 1.32, 1.3202, 1.3283, 1.3079, 0.6136363636363633, -0.93181818181818
1165795200, 1.325, 1.3252, 1.3283, 1.3079, 0.2339622641509512, -1.305660377358481
1165881600, 1.3283, 1.3285, 1.3283, 1.3079, -0.01505683956937273, -1.550854475645558
1165968000, 1.3207, 1.3209, 1.3207, 1.3079, -0.01514348451578542, -0.9843264935261529
1166054400, 1.3152, 1.3154, 1.3196, 1.3079, 0.3193430656934293, -0.5702554744525425
1166140800, 1.3079, 1.3081, 1.3196, 1.3079, 0.8792721156051566, -0.01529168896704472
1166400000, 1.3098, 1.31, 1.3196, 1.3098, 0.7329363261566522, -0.01526950679492884
1166486400, 1.3196, 1.3198, 1.3196, 1.3101, -0.01515610791148666, -0.7350712337071704
1166572800, 1.3175, 1.3177, 1.318, 1.3101, 0.02277039848198778, -0.5768500948766474
1166659200, 1.318, 1.3182, 1.3196, 1.3101, 0.1062215477996848, -0.6145675265553866
1166745600, 1.3128, 1.313, 1.3277, 1.3101, 1.119744058500926, -0.2209018890920096
1167091200, 1.3101, 1.3103, 1.3277, 1.3101, 1.328142889855742, -0.01526601022822517
1167177600, 1.3127, 1.3129, 1.3277, 1.309, 1.127447246133934, -0.297097585129886
1167264000, 1.3148, 1.315, 1.3277, 1.3001, 0.9659263766352415, -1.133252205658649
1167350400, 1.3196, 1.3198, 1.3277, 1.3001, 0.5986662625038073, -1.492876629281588
1167696000, 1.3277, 1.3279, 1.3277, 1.2992, -0.01506364389545665, -2.16163289899828
1167782400, 1.3163, 1.3165, 1.3163, 1.2939, -0.01519410468737962, -1.716933829674083
1167868800, 1.309, 1.3092, 1.309, 1.2895, -0.01527883880824889, -1.504965622612685
1167955200, 1.3001, 1.3003, 1.3029, 1.2895, 0.1999846165679514, -0.8307053303592141
1168214400, 1.3029, 1.3031, 1.3029, 1.2895, -0.01535037224652529, -1.043825312763839
1168300800, 1.2992, 1.2994, 1.2992, 1.2895, -0.01539408866994904, -0.7620073891625632
1168387200, 1.2939, 1.2941, 1.294, 1.2895, -0.007728572532652367, -0.3555143365020604
1168473600, 1.2895, 1.2897, 1.296, 1.2895, 0.4885614579294452, -0.01550988755331353
1168560000, 1.2922, 1.2924, 1.2961, 1.2916, 0.286333384924937, -0.06190992106484382
1168819200, 1.2934, 1.2936, 1.2961, 1.2916, 0.1932890057213504, -0.1546312045770838
1168905600, 1.2916, 1.2918, 1.302, 1.2916, 0.7897181790027862, -0.01548467017652353
1168992000, 1.294, 1.2942, 1.302, 1.294, 0.6027820710973747, -0.01545595054095657
1169078400, 1.296, 1.2962, 1.302, 1.2926, 0.447530864197533, -0.2777777777777815
1169164800, 1.2961, 1.2963, 1.302, 1.2916, 0.439780881104856, -0.3626263405601363
1169424000, 1.2941, 1.2943, 1.302, 1.2916, 0.5950081137470088, -0.2086392087164767
1169510400, 1.302, 1.3022, 1.302, 1.2916, -0.0153609831029169, -0.8141321044546808
1169596800, 1.2963, 1.2965, 1.3022, 1.2916, 0.4397130293913475, -0.3779989200030783
1169683200, 1.2926, 1.2928, 1.3022, 1.2916, 0.7272164629429115, -0.09283614420546711
1169769600, 1.2916, 1.2918, 1.3022, 1.2916, 0.8052028491793097, -0.01548467017652353
1170028800, 1.2958, 1.296, 1.3022, 1.2929, 0.4784688995215298, -0.2392344497607735
1170115200, 1.2964, 1.2966, 1.3022, 1.2929, 0.4319654427645827, -0.2854057389694567
1170201600, 1.3022, 1.3024, 1.3022, 1.2929, -0.0153586238672998, -0.7295346336968257
1170288000, 1.3022, 1.3024, 1.3037, 1.2929, 0.09983105513746574, -0.7295346336968257
1170374400, 1.296, 1.2962, 1.3037, 1.2929, 0.5787037037037085, -0.2546296296296359
1170633600, 1.2929, 1.2931, 1.3037, 1.2929, 0.8198623250058138, -0.01546910047180586
1170720000, 1.2984, 1.2986, 1.3037, 1.2961, 0.3927911275415977, -0.1925446703635202
1170806400, 1.3015, 1.3017, 1.3133, 1.2961, 0.8912792931233236, -0.4302727621974513
1170892800, 1.3037, 1.3039, 1.3137, 1.2961, 0.7517066809848745, -0.5982971542532813
1170979200, 1.3007, 1.3009, 1.3137, 1.2961, 0.9840854924271487, -0.3690320596601765
1171238400, 1.2961, 1.2963, 1.315, 1.2961, 1.442789908186092, -0.01543090810894051
1171324800, 1.3036, 1.3038, 1.315, 1.3036, 0.8591592513040887, -0.01534212948757119
1171411200, 1.3133, 1.3135, 1.315, 1.3133, 0.1142160968552545, -0.01522881291403168
1171497600, 1.3137, 1.3139, 1.315, 1.3127, 0.08373296795311723, -0.09134505594883673
1171584000, 1.3137, 1.3139, 1.3166, 1.3127, 0.2055263758849164, -0.09134505594883673
1171843200, 1.315, 1.3152, 1.3189, 1.3127, 0.2813688212927785, -0.1901140684410606
1171929600, 1.3136, 1.3138, 1.3239, 1.3127, 0.7688794153471374, -0.08373934226553752
1172016000, 1.3142, 1.3144, 1.3239, 1.3127, 0.7228732308628872, -0.1293562623649395
1172102400, 1.3127, 1.3129, 1.3239, 1.3127, 0.8379675478022489, -0.01523577359640268
1172188800, 1.3166, 1.3168, 1.3239, 1.3166, 0.5392678110284146, -0.01519064256417879
1172448000, 1.3189, 1.3191, 1.3239, 1.3081, 0.3639396466752701, -0.8340283569641291
1172534400, 1.3239, 1.3241, 1.3239, 1.3081, -0.01510688118437782, -1.20855049475036
1172620800, 1.3224, 1.3226, 1.3224, 1.3081, -0.01512401693889731, -1.096491228070172
1172707200, 1.3175, 1.3177, 1.3191, 1.3081, 0.1062618595825479, -0.7286527514231371
1172793600, 1.3191, 1.3193, 1.3191, 1.3081, -0.01516185277840785, -0.849063755590924
1173052800, 1.3081, 1.3083, 1.3189, 1.3081, 0.8103356012537224, -0.01528935096704977
1173139200, 1.3127, 1.3129, 1.3192, 1.3114, 0.4799268682867352, -0.114268301973037
1173225600, 1.3179, 1.3181, 1.3216, 1.3114, 0.2655740192730904, -0.5083845511799188
1173312000, 1.3134, 1.3136, 1.3239, 1.3114, 0.7842241510583201, -0.1675041876047055
1173398400, 1.3114, 1.3116, 1.3316, 1.3114, 1.525087692542323, -0.01525087692542153
1173657600, 1.3189, 1.3191, 1.3316, 1.3189, 0.9477594965501521, -0.01516415194480082
1173744000, 1.3192, 1.3194, 1.3317, 1.3192, 0.9323832625833991, -0.01516070345663872
1173830400, 1.3216, 1.3218, 1.3388, 1.3216, 1.286319612590792, -0.01513317191283126
1173916800, 1.3239, 1.3241, 1.3388, 1.3239, 1.110355767051887, -0.01510688118437782
1174003200, 1.3316, 1.3318, 1.3388, 1.3282, 0.5256833884049352, -0.2703514568939491
1174262400, 1.3306, 1.3308, 1.3388, 1.3282, 0.601232526679694, -0.1954005711708955
1174348800, 1.3317, 1.3319, 1.3388, 1.3282, 0.5181347150258997, -0.2778403544341846
1174435200, 1.3388, 1.339, 1.3388, 1.3282, -0.01493875112040469, -0.8066925605019362
1174521600, 1.3325, 1.3327, 1.3358, 1.3282, 0.2326454033771017, -0.3377110694183826
1174608000, 1.3282, 1.3284, 1.3358, 1.3282, 0.557145008281874, -0.01505797319680605
1174867200, 1.3329, 1.3331, 1.3366, 1.3314, 0.262585340235581, -0.1275414509715684
1174953600, 1.3358, 1.336, 1.3366, 1.3314, 0.04491690372811469, -0.3443629285821184
1175040000, 1.3314, 1.3316, 1.3369, 1.3314, 0.3980772119573444, -0.01502178158329413
1175126400, 1.3331, 1.3333, 1.3429, 1.3328, 0.7201260220538635, -0.03750656364863438
1175212800, 1.3354, 1.3356, 1.3429, 1.3328, 0.5466526883330901, -0.20967500374419
1175472000, 1.3366, 1.3368, 1.3429, 1.3328, 0.4563818644321409, -0.2992667963489454
1175558400, 1.3328, 1.333, 1.3431, 1.3328, 0.7578031212484993, -0.01500600240095873
1175644800, 1.3369, 1.3371, 1.3434, 1.3356, 0.4712394345126765, -0.1121998653601658
1175731200, 1.3429, 1.3431, 1.3486, 1.3356, 0.4095613969766967, -0.5584928140591304
1175817600, 1.3378, 1.338, 1.3527, 1.3356, 1.098818956495735, -0.1793990133054403
1176076800, 1.3356, 1.3358, 1.3529, 1.3356, 1.28032345013478, -0.01497454327642842
1176163200, 1.3431, 1.3433, 1.3574, 1.3431, 1.049810140719232, -0.01489092398183143
1176249600, 1.3434, 1.3436, 1.3611, 1.3434, 1.302664880154836, -0.01488759863033929
1176336000, 1.3486, 1.3488, 1.3618, 1.3486, 0.9639626279104347, -0.01483019427554338
1176422400, 1.3527, 1.3529, 1.3618, 1.3527, 0.6579433725142404, -0.01478524432616086
1176681600, 1.3529, 1.3531, 1.3618, 1.3529, 0.6430630497450035, -0.01478305861482578
1176768000, 1.3574, 1.3576, 1.3638, 1.3574, 0.4567555621040211, -0.01473405039045071
1176854400, 1.3611, 1.3613, 1.3643, 1.3577, 0.2204099625303147, -0.2644919550363711
1176940800, 1.3618, 1.362, 1.3643, 1.3577, 0.1688941107357886, -0.315758554853884
1177027200, 1.359, 1.3592, 1.3652, 1.3577, 0.4415011037527598, -0.110375275938194
1177286400, 1.3577, 1.3579, 1.3652, 1.3577, 0.5376740075127116, -0.01473079472637387
1177372800, 1.3638, 1.364, 1.3652, 1.3591, 0.08798944126705455, -0.3592902185071055
1177459200, 1.3643, 1.3645, 1.3652, 1.3583, 0.05130836326320625, -0.454445503188447
1177545600, 1.3591, 1.3593, 1.3652, 1.3551, 0.4341108086233549, -0.3090280332573013
1177632000, 1.3652, 1.3654, 1.3652, 1.3551, -0.01464986815118503, -0.7544682097861102
1177891200, 1.3642, 1.3644, 1.3642, 1.3551, -0.01466060694912608, -0.681718223134444
1177977600, 1.3604, 1.3606, 1.3604, 1.3543, -0.01470155836518509, -0.4630990885033793
1178064000, 1.3583, 1.3585, 1.3597, 1.3527, 0.08834572627549804, -0.4270043436648772
1178150400, 1.3551, 1.3553, 1.3597, 1.3476, 0.3246992841856823, -0.5682237473249236
1178236800, 1.3591, 1.3593, 1.3597, 1.3476, 0.02943124126261335, -0.8608638069310606
1178496000, 1.3597, 1.3599, 1.3597, 1.3476, -0.01470912701331014, -0.9046113113186878
1178582400, 1.3543, 1.3545, 1.3592, 1.3476, 0.3470427527135735, -0.5094882965369658
1178668800, 1.3527, 1.3529, 1.3592, 1.3476, 0.4657351962741164, -0.3918089746433121
1178755200, 1.3476, 1.3478, 1.3592, 1.3476, 0.8459483526268981, -0.01484119916889121
1178841600, 1.3524, 1.3526, 1.3592, 1.3497, 0.4880212954747071, -0.2144335995267764
1179100800, 1.354, 1.3542, 1.3592, 1.3463, 0.3692762186115135, -0.5834564254062051
1179187200, 1.3592, 1.3594, 1.3592, 1.3449, -0.01471453796350633, -1.066804002354323
1179273600, 1.3515, 1.3517, 1.3515, 1.3449, -0.01479837217905868, -0.5031446540880442
1179360000, 1.3497, 1.3499, 1.3507, 1.3431, 0.05927243091058265, -0.503815662739862
1179446400, 1.3507, 1.3509, 1.3507, 1.3431, -0.01480713704005167, -0.577478344562081
1179705600, 1.3463, 1.3465, 1.3463, 1.3431, -0.01485552997103008, -0.2525440095075444
1179792000, 1.3449, 1.3451, 1.3456, 1.3431, 0.03717748531490572, -0.1487099412595734
1179878400, 1.3456, 1.3458, 1.3456, 1.3429, -0.0148632580261577, -0.2155172413793196
1179964800, 1.3431, 1.3433, 1.3452, 1.3429, 0.1414637778274152, -0.02978184796366287
1180051200, 1.344, 1.3442, 1.3452, 1.3429, 0.07440476190477025, -0.09672619047617984
1180310400, 1.3447, 1.3449, 1.3493, 1.3429, 0.327210530229788, -0.1487320591953597
1180396800, 1.3446, 1.3448, 1.3517, 1.3429, 0.5131637661758239, -0.1413059645991383
1180483200, 1.3429, 1.3431, 1.3517, 1.3429, 0.6404050934544764, -0.01489314170824171
1180569600, 1.3452, 1.3454, 1.3517, 1.3425, 0.468331846565581, -0.2155813261968408
1180656000, 1.3448, 1.345, 1.3517, 1.3372, 0.4982153480071498, -0.5800118976799545
1180915200, 1.3493, 1.3495, 1.3517, 1.3357, 0.1630475061142964, -1.022752538353206
1181001600, 1.3517, 1.3519, 1.3517, 1.3302, -0.01479618258489147, -1.605385810460905
1181088000, 1.3498, 1.35, 1.3498, 1.3302, -0.01481700992739502, -1.466883982812271
1181174400, 1.3425, 1.3427, 1.3425, 1.3302, -0.01489757914338756, -0.9310986964618215
1181260800, 1.3372, 1.3374, 1.3388, 1.3302, 0.104696380496565, -0.5384385282680133
1181520000, 1.3357, 1.3359, 1.3414, 1.3302, 0.4117691098300396, -0.4267425320056927
1181606400, 1.3302, 1.3304, 1.3423, 1.3302, 0.8946023154412887, -0.01503533303262502
1181692800, 1.3309, 1.3311, 1.3423, 1.3309, 0.8415358028401907, -0.01502742505071591
1181779200, 1.331, 1.3312, 1.3423, 1.331, 0.8339594290007597, -0.0150262960180299
1181865600, 1.3388, 1.339, 1.3469, 1.3386, 0.5900806692560515, -0.02987750224080938
1182124800, 1.3414, 1.3416, 1.3469, 1.3386, 0.3951095869986643, -0.2236469360369683
1182211200, 1.3423, 1.3425, 1.3469, 1.3386, 0.3277955747597377, -0.2905460776279531
1182297600, 1.34, 1.3402, 1.3469, 1.3386, 0.4999999999999946, -0.1194029850746303
1182384000, 1.3386, 1.3388, 1.3469, 1.3386, 0.6051098162259074, -0.01494098311668743
1182470400, 1.3469, 1.3471, 1.3541, 1.3446, 0.5197119311010556, -0.1856114039646556
1182729600, 1.3462, 1.3464, 1.3632, 1.3446, 1.247957212895552, -0.1337097013816687
1182816000, 1.3458, 1.346, 1.3632, 1.3446, 1.278050230346254, -0.1040273443305148
1182902400, 1.3451, 1.3453, 1.3632, 1.3446, 1.330756077615049, -0.05204074046538718
1182988800, 1.3446, 1.3448, 1.3632, 1.3446, 1.36843670980217, -0.01487431206306545
1183075200, 1.3541, 1.3543, 1.3632, 1.3541, 0.6572631268000817, -0.01476995790561834
1183334400, 1.3632, 1.3634, 1.3632, 1.3592, -0.0146713615023458, -0.3080985915492944
1183420800, 1.3607, 1.3609, 1.3769, 1.3592, 1.17586536341589, -0.1249356948629408
1183507200, 1.3612, 1.3614, 1.3769, 1.3592, 1.13870114604761, -0.1616220981486909
1183593600, 1.3592, 1.3594, 1.3788, 1.3592, 1.427310182460277, -0.01471453796350633
1183680000, 1.3628, 1.363, 1.3788, 1.3626, 1.159377751687704, -0.02935133548576137
1183939200, 1.3626, 1.3628, 1.3788, 1.3626, 1.174225744899458, -0.0146778218112416
1184025600, 1.3769, 1.3771, 1.3788, 1.3743, 0.1234657564093278, -0.203355363497706
1184112000, 1.3743, 1.3745, 1.3805, 1.3743, 0.4365858982754861, -0.01455286327584792
1184198400, 1.3788, 1.379, 1.3805, 1.3772, 0.1087902523933897, -0.1305483028720644
1184284800, 1.3782, 1.3784, 1.3826, 1.3772, 0.3047453199825846, -0.0870700914236025
1184544000, 1.3772, 1.3774, 1.3826, 1.3772, 0.3775776938716304, -0.01452221899506085
1184630400, 1.3782, 1.3784, 1.3828, 1.3782, 0.3192570018865157, -0.01451168190393107
1184716800, 1.3805, 1.3807, 1.3828, 1.3724, 0.1521187975371236, -0.6012314378848224
1184803200, 1.3798, 1.38, 1.3828, 1.3724, 0.2029279605740061, -0.5508044644151203
1184889600, 1.3826, 1.3828, 1.3828, 1.3634, 0, -1.403153478952704
1185148800, 1.3806, 1.3808, 1.3828, 1.3634, 0.1448645516442128, -1.260321599304656
1185235200, 1.3828, 1.383, 1.3828, 1.3634, -0.01446340757882398, -1.41741394272491
1185321600, 1.3724, 1.3726, 1.374, 1.3634, 0.1020110754882008, -0.6703584960652941
1185408000, 1.374, 1.3742, 1.374, 1.3634, -0.01455604075691252, -0.7860262008733727
1185494400, 1.3634, 1.3636, 1.3773, 1.3634, 1.004840839078777, -0.01466920932961552
1185753600, 1.3696, 1.3698, 1.3794, 1.3676, 0.7009345794392562, -0.1606308411214938
1185840000, 1.3677, 1.3679, 1.3794, 1.3676, 0.8408276668860015, -0.02193463478834459
1185926400, 1.3676, 1.3678, 1.3794, 1.3676, 0.8482012284293693, -0.01462415911084952
1186012800, 1.3699, 1.3701, 1.3794, 1.3679, 0.6788816701949111, -0.1605956639170566
1186099200, 1.3773, 1.3775, 1.3794, 1.3679, 0.1379510636753077, -0.6970159006752219
1186358400, 1.3794, 1.3796, 1.3794, 1.3607, -0.01449905756125692, -1.370160939538924
1186444800, 1.3743, 1.3745, 1.3794, 1.3535, 0.3565451502583064, -1.528050643964209
1186531200, 1.3794, 1.3796, 1.3794, 1.3423, -0.01449905756125692, -2.704074235174706
1186617600, 1.3679, 1.3681, 1.3693, 1.3423, 0.08772571094377278, -1.886102785291326
1186704000, 1.3693, 1.3695, 1.3693, 1.3423, -0.01460600306725904, -1.98641641714744
1186963200, 1.3607, 1.3609, 1.3607, 1.3423, -0.01469831704269699, -1.366943484970967
1187049600, 1.3535, 1.3537, 1.3535, 1.3423, -0.01477650535648157, -0.8422608053195313
1187136000, 1.3423, 1.3425, 1.355, 1.3423, 0.9312374282947147, -0.01489979885271385
1187222400, 1.3427, 1.3429, 1.3567, 1.3427, 1.027779846577794, -0.01489536009532867
1187308800, 1.3474, 1.3476, 1.3675, 1.3462, 1.476918509722431, -0.1039038147543303
1187568000, 1.3475, 1.3477, 1.3675, 1.3462, 1.469387755102044, -0.1113172541743848
1187654400, 1.3462, 1.3464, 1.3675, 1.3462, 1.567374832862866, -0.01485663348685024
1187740800, 1.355, 1.3552, 1.3675, 1.355, 0.9077490774907733, -0.01476014760147439
1187827200, 1.3567, 1.3569, 1.3675, 1.3567, 0.7813075845802273, -0.01474165253924803
1187913600, 1.3675, 1.3677, 1.3675, 1.3601, -0.014625228519194, -0.5557586837294207
1188172800, 1.364, 1.3642, 1.3674, 1.3601, 0.2346041055718542, -0.3005865102639128
1188259200, 1.3601, 1.3603, 1.3674, 1.3601, 0.5220204396735448, -0.01470480111756327
1188345600, 1.3674, 1.3676, 1.3674, 1.3607, -0.01462629808395334, -0.5046072838964389
1188432000, 1.3631, 1.3633, 1.3689, 1.3607, 0.4108282591152556, -0.1907416917320766
1188518400, 1.3628, 1.363, 1.3767, 1.3607, 1.005283240387441, -0.1687701790431442
1188777600, 1.3623, 1.3625, 1.3805, 1.3607, 1.321294868971593, -0.132129486897161
1188864000, 1.3607, 1.3609, 1.3838, 1.3607, 1.682957301388985, -0.01469831704269699
1188950400, 1.365, 1.3652, 1.3905, 1.365, 1.853479853479861, -0.01465201465201304
1189036800, 1.3689, 1.3691, 1.3905, 1.3689, 1.563298999196441, -0.01461027102052582
1189123200, 1.3767, 1.3769, 1.3905, 1.3767, 0.9878695431103405, -0.01452749328103276
1189382400, 1.3805, 1.3807, 1.3905, 1.3805, 0.7098877218399153, -0.01448750452734357
1189468800, 1.3838, 1.384, 1.3982, 1.3838, 1.026159849689277, -0.01445295562942463
1189555200, 1.3905, 1.3907, 1.3982, 1.3858, 0.5393743257820972, -0.352391226177643
1189641600, 1.3865, 1.3867, 1.4068, 1.3858, 1.44969347277317, -0.0649116480346284
1189728000, 1.3874, 1.3876, 1.409, 1.3858, 1.542453510162901, -0.129739080294077
1189987200, 1.3858, 1.386, 1.409, 1.3858, 1.659691153124558, -0.01443209698369014
1190073600, 1.3982, 1.3984, 1.4145, 1.3966, 1.15148047489628, -0.1287369475039353
1190160000, 1.3966, 1.3968, 1.4145, 1.3966, 1.267363597307735, -0.01432049262494472
1190246400, 1.4068, 1.407, 1.4146, 1.4068, 0.5402331532556192, -0.01421666192777779
1190332800, 1.409, 1.4092, 1.4266, 1.4078, 1.234918381831092, -0.09936124911285081
1190592000, 1.4078, 1.408, 1.4266, 1.4078, 1.321210399204445, -0.01420656343230416
1190678400, 1.4145, 1.4147, 1.4266, 1.4131, 0.8412866737363198, -0.1131141746199946
1190764800, 1.4131, 1.4133, 1.4266, 1.4091, 0.9411931215059153, -0.2972188804755489
1190851200, 1.4146, 1.4148, 1.4266, 1.4091, 0.8341580658843513, -0.4029407606390526
1190937600, 1.4266, 1.4268, 1.4266, 1.4091, -0.01401934669844231, -1.240712182812284
1191196800, 1.4232, 1.4234, 1.4232, 1.4054, -0.01405283867341048, -1.264755480607084
1191283200, 1.4149, 1.4151, 1.4149, 1.4054, -0.01413527457770712, -0.6855608170188735
1191369600, 1.4091, 1.4093, 1.4142, 1.4054, 0.3477396920019961, -0.27677240791995
1191456000, 1.4134, 1.4136, 1.42, 1.4054, 0.4528088297721779, -0.5801613131456054
1191542400, 1.4133, 1.4135, 1.42, 1.4054, 0.4599165074647952, -0.5731267246869027
1191801600, 1.4054, 1.4056, 1.4212, 1.4054, 1.110004269247193, -0.01423082396470599
1191888000, 1.4104, 1.4106, 1.4212, 1.4104, 0.751559841179803, -0.01418037436188159
1191974400, 1.4142, 1.4144, 1.4216, 1.4142, 0.5091217649554428, -0.01414227124876099
1192060800, 1.42, 1.4202, 1.4286, 1.4172, 0.5915492957746453, -0.2112676056337952
1192147200, 1.4178, 1.418, 1.4301, 1.4172, 0.853434899139512, -0.05642544787698631
1192406400, 1.4212, 1.4214, 1.4301, 1.4172, 0.6121587390937187, -0.2955249085280032
1192492800, 1.4172, 1.4174, 1.4301, 1.4172, 0.8961332204346553, -0.01411233418007183
1192579200, 1.4216, 1.4218, 1.4301, 1.4175, 0.583849184018006, -0.3024760832864357
1192665600, 1.4286, 1.4288, 1.433, 1.4175, 0.293994120117612, -0.7909841803163844
1192752000, 1.4301, 1.4303, 1.4392, 1.4175, 0.6223341025103231, -0.8950423047339293
1193011200, 1.4175, 1.4177, 1.442, 1.4175, 1.714285714285713, -0.01410934744267922
1193097600, 1.4261, 1.4263, 1.4438, 1.4261, 1.2271229226562, -0.01402426197321212
1193184000, 1.4261, 1.4263, 1.4471, 1.4261, 1.458523245214231, -0.01402426197321212
1193270400, 1.433, 1.4332, 1.4471, 1.433, 0.9699930216329394, -0.0139567341242134
1193356800, 1.4392, 1.4394, 1.4504, 1.4392, 0.7643135075041774, -0.01389660922734699
1193616000, 1.442, 1.4422, 1.4504, 1.442, 0.5686546463245636, -0.01386962552010943
1193702400, 1.4438, 1.444, 1.4564, 1.4425, 0.8588447153345317, -0.1038925058872459
1193788800, 1.4471, 1.4473, 1.4628, 1.4425, 1.071107732706798, -0.3316978785156615
1193875200, 1.4425, 1.4427, 1.4674, 1.4425, 1.712305025996546, -0.01386481802426191
1193961600, 1.4504, 1.4506, 1.4677, 1.4474, 1.178985107556529, -0.2206287920573698
1194220800, 1.4474, 1.4476, 1.4677, 1.4474, 1.388696973884207, -0.01381788033715476
1194307200, 1.4564, 1.4566, 1.4677, 1.453, 0.7621532546003921, -0.2471848393298425
1194393600, 1.4628, 1.463, 1.4677, 1.453, 0.3213016133442662, -0.683620453923982
1194480000, 1.4674, 1.4676, 1.4677, 1.453, 0.006814774430965584, -0.9949570669210813
1194566400, 1.4677, 1.4679, 1.4677, 1.453, -0.01362676296245677, -1.015193840703135
1194825600, 1.453, 1.4532, 1.4667, 1.453, 0.9291121816930382, -0.01376462491396958
1194912000, 1.4616, 1.4618, 1.4837, 1.4615, 1.498357963875207, -0.02052545155993206
1194998400, 1.4649, 1.4651, 1.4847, 1.4615, 1.337975288415596, -0.2457505631783772
1195084800, 1.4615, 1.4617, 1.4847, 1.4615, 1.573725624358545, -0.01368457064659446
1195171200, 1.4661, 1.4663, 1.4847, 1.4661, 1.255030352636259, -0.01364163426778378
1195430400, 1.4667, 1.4669, 1.4865, 1.4667, 1.336333265153069, -0.01363605372605018
1195516800, 1.4837, 1.4839, 1.4865, 1.4829, 0.1752375817213679, -0.06739906989284301
1195603200, 1.4847, 1.4849, 1.4865, 1.4829, 0.1077658786286673, -0.1347073482858641
1195689600, 1.4846, 1.4848, 1.4865, 1.4747, 0.1145089586420608, -0.680317930755759
1195776000, 1.4837, 1.4839, 1.4865, 1.4633, 0.1752375817213679, -1.388420839792408
1196035200, 1.4865, 1.4867, 1.4865, 1.4633, -0.01345442314160632, -1.574167507568104
1196121600, 1.4829, 1.4831, 1.4832, 1.4633, 0.006743543057536654, -1.335221525389428
1196208000, 1.4832, 1.4834, 1.4832, 1.4617, -0.01348435814455083, -1.46305285868393
1196294400, 1.4747, 1.4749, 1.4766, 1.4617, 0.1152776835966661, -0.8950973079270279
1196380800, 1.4633, 1.4635, 1.4766, 1.4617, 0.8952367935488204, -0.1230096357548024
1196640000, 1.4667, 1.4669, 1.4766, 1.4617, 0.6613486057135094, -0.3545373968773349
1196726400, 1.4766, 1.4768, 1.4766, 1.4617, -0.0135446295543802, -1.02261953135581
1196812800, 1.4617, 1.4619, 1.4721, 1.4617, 0.6978176096326186, -0.01368269822808907
1196899200, 1.4639, 1.4641, 1.4721, 1.462, 0.5464854156704698, -0.1434524216134976
1196985600, 1.4657, 1.4659, 1.4721, 1.4429, 0.4230060721839383, -1.569216074230737
1197244800, 1.4721, 1.4723, 1.4721, 1.4412, -0.01358603355750139, -2.112628218191693
1197331200, 1.4657, 1.4659, 1.4711, 1.4408, 0.3547792863478265, -1.712492324486587
1197417600, 1.4711, 1.4713, 1.4711, 1.4371, -0.01359526884643994, -2.324790972741487
1197504000, 1.462, 1.4622, 1.462, 1.4319, -0.01367989056087401, -2.07250341997264
1197590400, 1.4429, 1.4431, 1.4429, 1.4319, -0.01386097442650065, -0.776214567884129
1197849600, 1.4412, 1.4414, 1.4412, 1.4319, -0.01387732445184416, -0.6591729114626744
1197936000, 1.4408, 1.441, 1.4482, 1.4319, 0.4997223764575147, -0.631593559133822
1198022400, 1.4371, 1.4373, 1.461, 1.4319, 1.649154547352311, -0.3757567323081255
1198108800, 1.4319, 1.4321, 1.4723, 1.4319, 2.807458621412111, -0.01396745582791941
1198195200, 1.4381, 1.4383, 1.4723, 1.4381, 2.364230582017943, -0.01390723871775106
1198454400, 1.4405, 1.4407, 1.4723, 1.4405, 2.19368274904546, -0.01388406803193183
1198627200, 1.4482, 1.4484, 1.4742, 1.4482, 1.781521889241821, -0.01381024720342342
1198713600, 1.461, 1.4612, 1.4743, 1.4578, 0.8966461327857556, -0.2327173169062334
1198800000, 1.4723, 1.4725, 1.4743, 1.4578, 0.1222576920464595, -0.998437818379402
1199059200, 1.4578, 1.458, 1.4743, 1.4578, 1.118123199341472, -0.01371930305940307
1199232000, 1.4722, 1.4724, 1.4743, 1.4658, 0.1290585518271983, -0.4483086537155237
1199318400, 1.4742, 1.4744, 1.4809, 1.4658, 0.4409171075837859, -0.5833672500339128
1199404800, 1.4743, 1.4745, 1.4809, 1.4658, 0.4341043206945794, -0.5901105609441723
1199664000, 1.4687, 1.4689, 1.4864, 1.4658, 1.191529924422949, -0.2110710151835026
1199750400, 1.4709, 1.4711, 1.4864, 1.4658, 1.040179481949833, -0.3603236113943749
1199836800, 1.4658, 1.466, 1.4864, 1.4653, 1.391731477691361, -0.04775549188156112
1199923200, 1.4809, 1.4811, 1.4864, 1.4642, 0.3578904720102546, -1.141197920183681
1200009600, 1.4776, 1.4778, 1.4864, 1.4621, 0.5820249052517555, -1.062533838657285
1200268800, 1.4864, 1.4866, 1.4864, 1.443, -0.01345532831000928, -2.933261571582337
1200355200, 1.4776, 1.4778, 1.4776, 1.443, -0.01353546291283013, -2.355170546832698
1200441600, 1.4653, 1.4655, 1.467, 1.443, 0.1023681157442201, -1.535521736163241
